date,track,artist,feats,current_pos,peak_pos,prev_pos,streak,streams,country,country_short,track_uri,artist_uri
2023-12-28,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,[],76,76,86,80,60840,Pakistan,pk,1y1rQTkWmrZdJmjwuK07GC,5wJ1H6ud777odtZl5gG507
2023-12-28,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"['Arijit Singh', 'Jonita Gandhi', 'Ranveer Singh', 'Madan Mohan', 'Amitabh Bhattacharya']",77,19,78,24,58981,Pakistan,pk,7iekl4P95GuphG8x8a3cNT,1wRPtKGflJrBx9BmLsSwlU
2023-12-28,Like Crazy,Jimin,[],78,1,NaN,1,58834,Pakistan,pk,3Ua0m0YmEjrMi9XErKcNiR,1oSPZhvZMIrWW5I41kPkkY
2023-12-28,TERE TE,AP Dhillon,['Gurinder Gill'],79,17,77,86,58279,Pakistan,pk,6TClJ8jXi3OBV7gcrU3jx5,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,Her,Shubh,[],80,19,70,57,57983,Pakistan,pk,6biqkuWq069vByAEeGxZlr,5r3wPya2PpeTTsXsGhQU8O
2023-12-28,Dil Nu,AP Dhillon,['Shinda Kahlon'],81,9,68,64,57074,Pakistan,pk,7AsG1F1eMWd17RYan8M3Wm,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,Sukoon,Hassan & Roshaan,['Shae Gill'],82,7,82,65,56789,Pakistan,pk,0hOqMsscursarJjpcMgGgu,5hjVqhHwLYWW9ZIxuILJF7
2023-12-28,Brown Munde,AP Dhillon,"['Gminxr', 'Gurinder Gill', 'Shinda Kahlon']",83,23,80,86,56634,Pakistan,pk,58f4twRnbZOOVUhMUpplJ4,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,Moon Rise,Guru Randhawa,['Sanjoy'],84,4,76,55,56458,Pakistan,pk,3oWv5qDKYN7MH6FdlglMN5,5rQoBDKFnd1n6BkdbgVaRL
2023-12-28,Chaand Baaliyan,Aditya A,[],85,13,87,86,56030,Pakistan,pk,0snQrp1VaY5Pj1YIHRJpRJ,4wwYGgSpeBtvk5WX6HBqzw
2023-12-28,On Top,Karan Aujla,[],86,49,91,57,54884,Pakistan,pk,4SJMuaIYcBS8ke96lDYOsw,6DARBhWbfcS9E4yJzcliqQ
2023-12-28,Obsessed,Riar Saab,['Abhijay Sharma'],87,1,90,35,54524,Pakistan,pk,6Z4rRhYZVQsYKmrxD40tru,34gAaWeYZoRER7MY3KBy1Q
2023-12-28,Players,Badshah,"['Karan Aujla', 'Devika Badyal']",88,51,89,10,53958,Pakistan,pk,0MbOLfDcGk8ROHJYXJHu5c,0y59o4v8uw5crbN9M3JiL1
2023-12-28,Afsanay,Young Stunners,"['Talha Anjum', 'Talhah Yunus']",89,32,85,86,53856,Pakistan,pk,05sqcYfU2wMlKwPVJ0rotq,01PyusFVbXgoD5Kl1mR8CC
2023-12-28,Agora Hills,Doja Cat,[],90,57,75,10,53706,Pakistan,pk,5PyDJG7SQRgWXefgexqIge,5cj0lLjcoR7YOSnhnX0Po5
2023-12-28,Dhundhala,Yashraj,"['Dropped Out', 'Talwiinder']",91,8,96,86,53461,Pakistan,pk,5XseQZ9TGr06Rv1Ye6wCu0,0TwG8C39WJIfFlcPrhxHST
2023-12-28,Starboy,The Weeknd,['Daft Punk'],92,31,88,86,53119,Pakistan,pk,7MXVkk9YMctZqd1Srtv4MB,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Akhiyaan,Mitraz,[],93,6,81,85,52526,Pakistan,pk,2l3dFxtoSMgMQVyRIUHjpz,3iGhlvzpXc0UHBQ7klAItX
2023-12-28,Agency,Rap Demon,"['Talha Anjum', 'Umair']",94,19,104,86,52389,Pakistan,pk,5ZCHWdMgsdoo78m9prkhOR,5Op1QmEE3Eye8gdNrla3ok
2023-12-28,Maharani,Karun,"['Lambo Drive', 'Arpit Bala', 'ReVo LEKHAK']",95,95,98,3,52352,Pakistan,pk,7CVw4gVPpH1TPQttQGVmhZ,7FvX2e6CgYllzgZ9uempWF
2023-12-28,I Wanna Be Yours,Arctic Monkeys,[],96,83,83,65,50945,Pakistan,pk,5XeFesFbtLpXzIVDNQP22n,7Ln80lUS6He07XvHI8qqHH
2023-12-28,Asal Mein,Darshan Raval,[],97,83,100,28,50114,Pakistan,pk,0rMeOAvbQZ2RTG4B6L1M4p,2GoeZ0qOTt6kjsWW4eA6LS
2023-12-28,Lutt Putt Gaya,Pritam,"['Arijit Singh', 'Swanand Kirkire', 'IP Singh']",98,98,NaN,1,49899,Pakistan,pk,2pIoyDWZV5OSW0xd6n41xV,1wRPtKGflJrBx9BmLsSwlU
2023-12-28,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"['Varun Jain', 'Shadab Faridi', 'Altamash Faridi', 'Amitabh Bhattacharya']",99,3,106,31,49768,Pakistan,pk,6GZIAVSu0YXF7FYzyRl1MP,1mBydYMVBECdDmMfE2sEUO
2023-12-28,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,"['Arijit Singh', 'Amitabha Bhattacharya']",100,1,99,31,49736,Pakistan,pk,5Tkf5CbtVYHA1SiKo1NrJE,1mBydYMVBECdDmMfE2sEUO
2023-12-28,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,['Arijit Singh'],101,28,94,86,49566,Pakistan,pk,2FCXQHugkoHE1K3tiDu8pu,3gBKY0y3dFFVRqicLnVZYz
2023-12-28,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,"['JENNIE', 'Lily-Rose Depp']",102,101,101,5,49207,Pakistan,pk,7CyPwkp0oE8Ro9Dd5CUDjW,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Introduction,Faris Shafi,[],103,22,95,28,49122,Pakistan,pk,62NkzAFZKNOe6arO1lSFm0,1LAdnp9wIdKClX7Cool0GD
2023-12-28,Dil Diyan Gallan,Atif Aslam,[],104,99,107,38,49027,Pakistan,pk,0FBQ4NrrHUbR9kus7rzrOj,2oSONSC9zQ4UonDKnLqksx
2023-12-28,"Hua Main (From ""ANIMAL"")",Raghav Chaitanya,"['Manoj Muntashir', 'Pritam']",105,64,84,4,48791,Pakistan,pk,54PRUdMOYzglMGnsg9kIta,3qpyErDI4i90q5EGgSRmNK
2023-12-28,Lagda Nahi,Toshi,['Ammy Gill'],106,11,105,27,48304,Pakistan,pk,3Kyi9o0PACXBCiwbZ4t65u,3oa0mere2rG4b7cdsX7SFv
2023-12-28,Apa Fer Milaangey,Savi Kahlon,[],107,107,NaN,1,48063,Pakistan,pk,5BBB2PDgDWi6NBECj0wJiA,6jvvFfe34NYXjWZMz7rExP
2023-12-28,Insane,AP Dhillon,"['Shinda Kahlon', 'Gurinder Gill', 'Gminxr']",108,12,103,86,47139,Pakistan,pk,3UhmuWcFaLS3AO3kI9ynQ2,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,Faraar,Gurinder Gill,"['Shinda Kahlon', 'AP Dhillon']",109,81,92,38,47050,Pakistan,pk,72H6G8v9xyuwdRBaTkoT5G,5DHi2MeoRgAwPE0A0qwRMl
2023-12-28,Watch Out,Sidhu Moose Wala,"['Sikander Kahlon', 'Mxrci']",110,41,97,7,46985,Pakistan,pk,3ZzUOWnQuNxenx2MbZqtYq,4PULA4EFzYTrxYvOVlwpiQ
2023-12-28,greedy,Tate McRae,[],111,38,93,14,46861,Pakistan,pk,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym
2023-12-28,Never Fold,Sidhu Moose Wala,"['Sunny Malton', 'SOE']",112,31,102,86,46120,Pakistan,pk,3JkVYvxNoGf2HCWJo61462,4PULA4EFzYTrxYvOVlwpiQ
2023-12-28,Bewafa,Imran Khan,[],113,76,113,86,45400,Pakistan,pk,4FcknXDJ8yW2QYUl0cm6uJ,24BYRlsS8uIO4jA71mJ4Js
2023-12-28,Choo Lo,The Local Train,[],114,89,168,25,45355,Pakistan,pk,0rlLBWFFTQiOWi963SH9bb,7b6Ui7JVaBDEfZB9k6nHL0
2023-12-28,Mannat,Darshan Raval,['Prakriti Kakar'],115,115,115,2,45313,Pakistan,pk,26elzgFl8tvajnDfeoY1YF,2GoeZ0qOTt6kjsWW4eA6LS
2023-12-28,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,"['Playboi Carti', 'Madonna']",116,31,116,30,45255,Pakistan,pk,6WzRpISELf3YglGAh7TXcG,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Love Me Again,V,[],117,3,133,20,45240,Pakistan,pk,2N0SPREDYqILVEFSsWF5N5,3JsHnjpbhX4SnySpvpa9DK
2023-12-28,Amplifier,Imran Khan,[],118,100,124,38,43784,Pakistan,pk,0l1i3nJ4aDMk0inxnvzYTz,24BYRlsS8uIO4jA71mJ4Js
2023-12-28,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"['Arijit Singh', 'Shreya Ghoshal', 'Amitabh Bhattacharya']",119,53,108,26,43632,Pakistan,pk,38h4tmH1AWBVuemWAy4R4y,1wRPtKGflJrBx9BmLsSwlU
2023-12-28,0 to 100,Sidhu Moose Wala,[],120,62,112,55,43492,Pakistan,pk,7cVe3mYMIfhOlz1NXFWv70,4PULA4EFzYTrxYvOVlwpiQ
2023-12-28,Udh Di Phiran,Sunanda Sharma,['Bilal Saeed'],121,38,111,21,43305,Pakistan,pk,4sTY5k1xidkZWbtvVZrft3,7AKO4PWJ6ToZVUfA5xmsIY
2023-12-28,Mann Mera,Gajendra Verma,[],122,66,131,6,43195,Pakistan,pk,3yV2c3cYhkAwSsxAq6nRiv,1yzgJmZf5CxtFfGfRFm4Si
2023-12-28,3D (feat. Jack Harlow),Jung Kook,['Jack Harlow'],123,2,129,13,42854,Pakistan,pk,01qFKNWq73UfEslI0GvumE,6HaGTQPmzraVmaVxvz6EUc
2023-12-28,Levels,Sidhu Moose Wala,"['Sunny Malton', 'The Kidd']",124,18,117,83,42658,Pakistan,pk,60YICjIPdL7LDBcCMK0tAk,4PULA4EFzYTrxYvOVlwpiQ
2023-12-28,Manjha,Vishal Mishra,[],125,81,123,16,42658,Pakistan,pk,0UZLaEOSIc5kg0cc7eszqC,5wJ1H6ud777odtZl5gG507
2023-12-28,Mujhe Peene Do,Darshan Raval,[],126,90,110,21,42645,Pakistan,pk,3FbZoPzEaUBOD84l1FwFEH,2GoeZ0qOTt6kjsWW4eA6LS
2023-12-28,Droptop,AP Dhillon,"['Gurinder Gill', 'Gminxr']",127,49,114,86,42354,Pakistan,pk,7AW4g4I9fPfUIyqtbsuAkM,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,Wo Noor,AP Dhillon,[],128,5,109,64,42108,Pakistan,pk,32FVH23yFXr8Z0sfjRw4It,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,"Ranjha (From ""Shershaah"")",Jasleen Royal,"['B Praak', 'Romy', 'Anvita Dutt']",129,31,118,86,41649,Pakistan,pk,72zHuDxFQTjbL51qJQSA7j,74OaRjmyh0XyRZsQQQ5l7c
2023-12-28,Secrets,Talha Anjum,['Umair'],130,26,120,45,41271,Pakistan,pk,0v8UhUalYhCuq6fDEe9ijE,69xcFpmqTOmFNOL08Bxyci
2023-12-28,Hail,Tarna,['Byg Byrd'],131,10,122,42,41212,Pakistan,pk,1UG1pIgd5f1NU0byyGfm6w,5NKQMEArcrzIPct2RXdS7A
2023-12-28,Same Beef,Bohemia,['Sidhu Moose Wala'],132,65,126,11,40819,Pakistan,pk,65c6VCikt7f5sAS1heoYQC,0SWOtgI95g7oVrP9halrmP
2023-12-28,Arrogant,AP Dhillon,"['Shinda Kahlon', 'Gminxr']",133,99,127,21,40719,Pakistan,pk,2jt9VV6QGn0tbwkrr26OO6,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,Chammak Challo,Akon,['Hamsika Iyer'],134,134,161,2,40690,Pakistan,pk,0EH7sgeiFqDa3eS7ieW2zs,0z4gvV4rjIZ9wHck67ucSV
2023-12-28,SPAIN,Jassa Dhillon,['thiarajxtt'],135,22,125,47,40528,Pakistan,pk,4ZVtid5khBfDx6Co0vTUE6,2vJvM1hPBYqDoGBje0kRMd
2023-12-28,Nasha,Talwiinder,['Vision'],136,116,156,3,40341,Pakistan,pk,2JgTFjNOi9fsXsnmANnYWu,6QoCrBHsojKnOrsGNfRcTN
2023-12-28,Jeena Jeena,Atif Aslam,[],137,110,141,6,40280,Pakistan,pk,2GXXZFUxYg2LvG8SR0byOE,2oSONSC9zQ4UonDKnLqksx
2023-12-28,Safar,Juss,['MixSingh'],138,52,119,16,40062,Pakistan,pk,57XxjBWEg4bU5nnW5WCSBG,5Z8nzSJRSo4HRcUOzemnC1
2023-12-28,DESIRES,AP Dhillon,['Gurinder Gill'],139,10,121,86,40013,Pakistan,pk,5pcmtf1lwrMqmAWWm248fY,6LEG9Ld1aLImEFEVHdWNSB
2023-12-28,Attraction,Sukha,['Prodgk'],140,91,137,18,39721,Pakistan,pk,0biuGbhZwYnuUwMOi4fvaN,6FDDxz6lYakINkmWPOlIZG
